Data Analyst,Data Engineer,Data Scientist,Machine Learning Engineer,Product/Project Manager,Research Scientist,Software Engineer,Statistician
0.05,0.16,0.01,0.2,0.39,0.0,0.03,0.16
0.05,0.05,0.18,0.63,0.0,0.04,0.05,0.0
0.1683982683982684,0.06,0.15824675324675325,0.19,0.05,0.06,0.3133549783549784,0.0
0.0,0.0,0.946392857142857,0.0,0.019773809523809523,0.0055000000000000005,0.028333333333333332,0.0
0.13,0.1,0.26,0.18,0.06,0.07,0.2,0.0
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.22613838412571885,0.0,0.2614137634043107,0.20521076407913363,0.0,0.0,0.19507055640756413,0.11216653198327269
0.1,0.04,0.13,0.01,0.06,0.03,0.63,0.0
0.06,0.19,0.05,0.46,0.16,0.01,0.03,0.04
0.27,0.1,0.32,0.01,0.05,0.02,0.21,0.02
0.14654767859499448,0.026021512466872565,0.23698082273976356,0.10304115296932358,0.018535400619250596,0.15589760529537788,0.12633048276981568,0.18664534454460147
0.62,0.05,0.04,0.07,0.04,0.03,0.12,0.03
0.25291237357413826,0.011970232381997091,0.1726269514798927,0.0,0.13586400527576997,0.15489321789321792,0.2542662337662337,0.017466985628750334
0.03,0.69,0.07,0.0,0.01,0.01,0.19,0.0
0.02,0.82,0.01,0.01,0.07,0.0,0.03,0.04
0.7,0.03,0.18,0.0,0.01,0.02,0.06,0.0
0.03,0.05,0.21,0.11,0.03,0.1,0.45,0.02
0.0,0.96,0.0,0.0,0.0,0.0,0.03,0.01
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.27,0.02,0.28,0.06,0.09,0.05,0.22,0.01
0.17,0.03,0.41,0.14,0.04,0.09,0.1,0.02
0.06,0.48,0.01,0.04,0.28,0.0,0.0,0.13
0.02,0.0,0.25,0.01,0.01,0.64,0.06,0.01
0.17595238095238094,0.08285714285714285,0.19141666666666662,0.04,0.19509523809523807,0.002857142857142857,0.3118214285714286,0.0
0.57,0.02,0.03,0.0,0.02,0.06,0.25,0.05
0.29,0.1,0.47,0.09,0.02,0.01,0.02,0.0
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.13,0.01,0.64,0.01,0.04,0.04,0.07,0.06
0.21,0.05,0.22,0.3,0.0,0.11,0.08,0.03
0.0,0.06,0.0,0.02,0.18,0.03,0.0,0.71
0.07,0.09,0.55,0.12,0.0,0.02,0.15,0.0
0.01,0.0,0.01,0.01,0.02,0.02,0.0,0.93
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.05,0.35,0.1,0.03,0.39,0.0,0.02,0.06
0.11,0.03,0.16,0.01,0.01,0.01,0.01,0.66
0.08,0.13,0.19,0.08,0.02,0.27,0.22,0.01
0.015,0.58,0.15666666666666668,0.07200000000000001,0.044833333333333336,0.0,0.13149999999999998,0.0
0.09,0.01,0.03,0.02,0.03,0.03,0.78,0.01
0.03,0.04,0.04,0.01,0.08,0.09,0.71,0.0
0.1,0.0,0.01,0.0,0.04,0.02,0.1,0.73
0.03,0.08,0.22,0.28,0.09,0.13,0.14,0.03
0.02,0.07,0.03,0.0,0.73,0.02,0.07,0.06
0.19,0.12,0.26,0.18,0.05,0.04,0.16,0.0
0.08,0.33,0.04,0.08,0.21,0.02,0.04,0.2
0.2,0.06,0.22,0.0,0.1,0.01,0.41,0.0
0.25291237357413826,0.011970232381997091,0.1726269514798927,0.0,0.13586400527576997,0.15489321789321792,0.2542662337662337,0.017466985628750334
0.02571428571428571,0.36,0.28,0.0,0.03428571428571429,0.01,0.18,0.11
0.31,0.16,0.16,0.13,0.08,0.01,0.14,0.01
0.04,0.06,0.14,0.15,0.06,0.09,0.46,0.0
0.47,0.04,0.17,0.03,0.02,0.07,0.05,0.15
0.21,0.04,0.15,0.09,0.03,0.01,0.46,0.01
0.1,0.06,0.1,0.7,0.02,0.0,0.01,0.01
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.01,0.3,0.28,0.18,0.1,0.02,0.0,0.11
0.04,0.02,0.03,0.02,0.02,0.06,0.81,0.0
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.2736111111111111,0.0,0.19,0.0,0.08,0.06,0.03,0.36638888888888893
0.05,0.73,0.15,0.0,0.02,0.03,0.02,0.0
0.12,0.05,0.77,0.0,0.02,0.02,0.02,0.0
0.01,0.02,0.01,0.0,0.02,0.0,0.94,0.0
0.01,0.69,0.11,0.09,0.04,0.03,0.03,0.0
0.13,0.01,0.08,0.04,0.03,0.44,0.27,0.0
0.02,0.0,0.09,0.79,0.0,0.03,0.06,0.01
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.01,0.0,0.12,0.27,0.04,0.06,0.5,0.0
0.09,0.04,0.23,0.58,0.02,0.03,0.0,0.01
0.18,0.15,0.13,0.03,0.03,0.02,0.46,0.0
0.14,0.01,0.09333333333333334,0.01,0.17908333333333332,0.055,0.27166666666666667,0.24091666666666664
0.2,0.11,0.56,0.01,0.02,0.03,0.06,0.01
0.1,0.68,0.16,0.01,0.01,0.0,0.04,0.0
0.01,0.0,0.05,0.0,0.03,0.01,0.0,0.9
0.0,0.7,0.02,0.07,0.17,0.0,0.02,0.02
0.07,0.33,0.22,0.0,0.2230238095238095,0.06,0.08697619047619048,0.01
0.16,0.04,0.57,0.05,0.05,0.01,0.11,0.01
0.2125253339744589,0.10064943388460768,0.08593263909284801,0.0,0.11064458689340181,0.05692055030750262,0.12687282204599876,0.306454633801182
0.18,0.28,0.22,0.03,0.02,0.07,0.18,0.02
0.02,0.41,0.02,0.16,0.27,0.02,0.01,0.09
0.07,0.32,0.2,0.09,0.02,0.0,0.3,0.0
0.03,0.03,0.05,0.84,0.01,0.0,0.04,0.0
0.51,0.06,0.19,0.01,0.05,0.02,0.1,0.06
0.19,0.24,0.4,0.0,0.05,0.0,0.12,0.0
0.11,0.4,0.08,0.03,0.0,0.03,0.35,0.0
0.18,0.0,0.07,0.0,0.04,0.51,0.03,0.17
0.02,0.01,0.02,0.0,0.68,0.04,0.23,0.0
0.1,0.17,0.49333333333333335,0.03,0.02,0.08,0.09666666666666668,0.01
0.0,0.005,0.015,0.01,0.86,0.0,0.0,0.11
0.39,0.02,0.29,0.02,0.07,0.03,0.14,0.04
0.16,0.06,0.17,0.11,0.04,0.04,0.42,0.0
0.04,0.66,0.03,0.06,0.15,0.0,0.04,0.02
0.0,0.8557142857142856,0.1,0.0,0.01,0.0,0.03428571428571429,0.0
0.22691666666666666,0.3766666666666667,0.02,0.0,0.2866666666666667,0.0,0.08975,0.0
0.04,0.05,0.73,0.0,0.01,0.04,0.12,0.01
0.39,0.08,0.27,0.0,0.03,0.06,0.01,0.16
0.09,0.13,0.21,0.22,0.06,0.13,0.15,0.01
0.01,0.15,0.02,0.18,0.56,0.02,0.01,0.05
0.25546460043744934,0.0,0.2795115874369446,0.15679839139296223,0.0,0.0,0.16637168551183443,0.14185373522080943
0.1,0.16,0.32,0.1,0.07,0.08,0.17,0.0
0.01,0.12,0.08,0.62,0.07,0.04,0.04,0.02
0.12,0.04,0.41,0.01,0.02,0.24,0.02,0.14
0.31,0.04,0.06,0.0,0.01,0.01,0.01,0.56
0.09,0.08,0.16,0.1,0.04,0.04,0.42,0.07
0.23,0.06,0.31,0.01,0.05,0.2,0.03,0.11
0.11,0.04,0.67,0.0,0.01,0.11,0.03,0.03
0.7,0.04,0.13,0.02,0.01,0.0,0.08,0.02
0.22613838412571885,0.0,0.2614137634043107,0.20521076407913363,0.0,0.0,0.19507055640756413,0.11216653198327269
0.39,0.15,0.01,0.01,0.05,0.01,0.38,0.0
0.01,0.07,0.03,0.0,0.87,0.0,0.0,0.02
0.4475,0.08,0.15666666666666665,0.06,0.0925,0.04,0.1,0.023333333333333334
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.08,0.0,0.13,0.02,0.75,0.0,0.02,0.0
0.004,0.06,0.022000000000000002,0.01,0.0,0.0,0.904,0.0
0.04,0.0,0.45,0.36,0.02,0.11,0.01,0.01
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.51,0.05,0.09,0.0,0.05,0.02,0.17,0.11
0.01,0.0,0.1,0.8,0.01,0.01,0.07,0.0
0.44,0.09,0.18,0.01,0.12,0.04,0.12,0.0
0.17352941176470588,0.001176470588235294,0.14352941176470588,0.0,0.6405882352941177,0.02,0.021176470588235293,0.0
0.48,0.05,0.2,0.13,0.02,0.04,0.08,0.0
0.14,0.31,0.36,0.06,0.03,0.02,0.08,0.0
0.03,0.69,0.03,0.03,0.03,0.12,0.07,0.0
0.6,0.01,0.17,0.0,0.04,0.03,0.01,0.14
0.06,0.04,0.03,0.71,0.02,0.03,0.11,0.0
0.1,0.06,0.25,0.1,0.08,0.23,0.14,0.04
0.06,0.01,0.19,0.45,0.05,0.11,0.1,0.03
0.14654767859499448,0.026021512466872565,0.23698082273976356,0.10304115296932358,0.018535400619250596,0.15589760529537788,0.12633048276981568,0.18664534454460147
0.06,0.05,0.22,0.13,0.07,0.09,0.35,0.03
0.15,0.0,0.0625,0.0075,0.08,0.49,0.21,0.0
0.2052163417937411,0.12382036742640451,0.06634263778304023,0.0,0.26389297684885904,0.12672211105028436,0.2140055650976703,0.0
0.7340000000000001,0.01,0.044000000000000004,0.0,0.13,0.002,0.07,0.01
0.0,0.03,0.03,0.62,0.1,0.0,0.22,0.0
0.34,0.08,0.12,0.09,0.0,0.0,0.37,0.0
0.325,0.04,0.02,0.03,0.045,0.04,0.48,0.02
0.1525,0.42,0.09,0.03,0.045,0.1425,0.12,0.0
0.2345043438369319,0.0,0.2602001246607308,0.1607865245933068,0.0,0.0,0.20989729989866052,0.13461170701036992
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.14,0.0,0.03,0.0,0.81,0.0,0.02,0.0
0.2356127712638968,0.016898260654377422,0.22332628536098845,0.1825737229809227,0.01929104658031109,0.010723104925345128,0.20760873108168318,0.10396607715247504
0.4,0.11,0.29,0.03,0.04,0.0,0.13,0.0
0.02,0.58,0.02,0.09,0.13,0.0,0.06,0.1
0.01,0.01,0.02,0.0,0.0,0.02,0.94,0.0
0.2356127712638968,0.016898260654377422,0.22332628536098845,0.1825737229809227,0.01929104658031109,0.010723104925345128,0.20760873108168318,0.10396607715247504
0.02,0.01,0.46,0.15,0.0,0.27,0.08,0.01
0.2345043438369319,0.0,0.2602001246607308,0.1607865245933068,0.0,0.0,0.20989729989866052,0.13461170701036992
0.17,0.02,0.08,0.0,0.04,0.04,0.62,0.03
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.02,0.09,0.27,0.21,0.14,0.04,0.22,0.01
0.01,0.0,0.06,0.64,0.0,0.24,0.02,0.03
0.07,0.04,0.3,0.26,0.01,0.05,0.24,0.03
0.03,0.78,0.02,0.0,0.15,0.0,0.0,0.02
0.09,0.12,0.27,0.3,0.06,0.04,0.11,0.01
0.25,0.15,0.41,0.04,0.01,0.01,0.13,0.0
0.1,0.79,0.05,0.01,0.02,0.0,0.03,0.0
0.08,0.12,0.24,0.15,0.04,0.08,0.24,0.05
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.22,0.05,0.36,0.05,0.05,0.04,0.18,0.05
0.02,0.08,0.23,0.38,0.03,0.04,0.21,0.01
0.26,0.2,0.31,0.0,0.03,0.04,0.15,0.01
0.11,0.08,0.55,0.1,0.08,0.0,0.08,0.0
0.04055250305250305,0.05492399267399267,0.09881349206349205,0.0,0.019787851037851037,0.43,0.3559221611721612,0.0
0.03,0.04,0.49,0.21,0.01,0.1,0.12,0.0
0.17,0.6,0.14,0.04,0.0,0.0,0.05,0.0
0.03,0.27,0.01,0.07,0.34,0.0,0.01,0.27
0.17851314636669738,0.0,0.29119064352736856,0.24359033745254563,0.0,0.0,0.17290404013877203,0.11380183251461613
0.02,0.01,0.28,0.08,0.04,0.5,0.01,0.06
0.02,0.04,0.73,0.07,0.02,0.1,0.0,0.02
0.64,0.04,0.05,0.0,0.15,0.0,0.06,0.06
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.06,0.02,0.37,0.43,0.01,0.04,0.07,0.0
0.08,0.69,0.14,0.03,0.01,0.0,0.05,0.0
0.03,0.03,0.57,0.1,0.03,0.18,0.02,0.04
0.31,0.31,0.06,0.02,0.02,0.01,0.27,0.0
0.2,0.01,0.0,0.0,0.76,0.0,0.02,0.01
0.0,0.47,0.02,0.05,0.39,0.0,0.0,0.07
0.23351588689088687,0.0,0.11968818681318677,0.0,0.269382437007437,0.0,0.3774134892884893,0.0
0.19,0.07,0.15,0.0,0.03,0.04,0.51,0.01
0.07,0.03,0.88,0.01,0.0,0.01,0.0,0.0
0.21,0.11,0.25,0.11,0.2,0.02,0.1,0.0
0.04,0.01,0.35,0.26,0.06,0.22,0.06,0.0
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.78,0.01,0.08,0.0,0.05,0.0,0.03,0.05
0.06,0.07,0.33,0.21,0.09,0.03,0.21,0.0
0.09,0.15,0.06,0.11,0.55,0.0,0.01,0.03
0.46,0.02,0.25,0.0,0.12,0.1,0.01,0.04
0.22687298830272742,0.043814325560261914,0.047875039075341005,0.0672822421345497,0.09392456943821641,0.011967228822689515,0.33094978275304937,0.17731382391316466
0.07,0.7,0.1,0.01,0.04,0.03,0.04,0.01
0.34,0.21,0.35,0.03,0.03,0.0,0.03,0.01
0.01,0.01,0.23,0.16,0.02,0.44,0.03,0.1
0.03,0.09,0.02,0.04,0.38,0.0,0.01,0.43
0.27,0.13,0.41,0.01,0.06,0.05,0.06,0.01
0.22613838412571885,0.0,0.2614137634043107,0.20521076407913363,0.0,0.0,0.19507055640756413,0.11216653198327269
0.6233333333333333,0.11,0.04,0.0,0.20666666666666667,0.0,0.02,0.0
0.35,0.0,0.0,0.0,0.13,0.01,0.37,0.14
0.06,0.71,0.02,0.0,0.0,0.01,0.2,0.0
0.02,0.6,0.12,0.0,0.01,0.2,0.05,0.0
0.04,0.06,0.24,0.27,0.08,0.08,0.23,0.0
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.02,0.59,0.01,0.09,0.21,0.0,0.0,0.08
0.09,0.1,0.33,0.31,0.08,0.03,0.06,0.0
0.12,0.0,0.08,0.26,0.01,0.07,0.46,0.0
0.2245549574969701,0.09741361556885575,0.1443344502211648,0.0,0.018002749445532457,0.008774835393578895,0.4064898993721242,0.1004294925017735
0.02,0.03,0.07,0.71,0.05,0.05,0.07,0.0
0.0,0.13,0.01,0.04,0.66,0.035,0.025,0.1
0.03,0.0,0.14,0.02,0.67,0.03,0.07,0.04
0.15,0.02,0.02,0.12,0.1,0.06,0.5,0.03
0.14654767859499448,0.026021512466872565,0.23698082273976356,0.10304115296932358,0.018535400619250596,0.15589760529537788,0.12633048276981568,0.18664534454460147
0.2023045267489712,0.10016460905349794,0.002674897119341564,0.011563786008230452,0.0001234567901234568,0.0001646090534979424,0.07213991769547326,0.6108641975308642
0.1,0.15,0.34,0.02,0.11,0.08,0.19,0.01
0.01,0.09,0.82,0.02,0.0,0.05,0.01,0.0
0.04,0.37,0.02,0.01,0.35,0.02,0.01,0.18
0.5266666666666667,0.01,0.28,0.03,0.013333333333333332,0.04,0.06,0.04
0.08,0.03,0.18,0.05,0.0,0.48,0.05,0.13
0.06,0.85,0.05,0.0,0.0,0.02,0.02,0.0
0.27649855699855697,0.13780158730158729,0.11381222943722942,0.03,0.03818903318903319,0.03333333333333333,0.24607954545454547,0.12428571428571428
0.05,0.01,0.59,0.17,0.02,0.06,0.06,0.04
0.34,0.03,0.24,0.03,0.02,0.12,0.05,0.17
0.79,0.01,0.1,0.0,0.02,0.0,0.0,0.08
0.08,0.0,0.12,0.01,0.04,0.27,0.45,0.03
0.07,0.0,0.82,0.0,0.02,0.08,0.01,0.0
0.24,0.06,0.38,0.01,0.11,0.06,0.14,0.0
0.38,0.08,0.08,0.01,0.08,0.01,0.35,0.01
0.02,0.0,0.05,0.01,0.06,0.32,0.53,0.01
0.2242857142857142,0.7057142857142855,0.022023809523809522,0.0,0.01,0.0,0.037976190476190476,0.0
0.01,0.03,0.17,0.02,0.7,0.01,0.06,0.0
0.28,0.17,0.24,0.05,0.07,0.04,0.13,0.02
0.02,0.07,0.3,0.19,0.17,0.11,0.09,0.05
0.21491977106505172,0.0,0.26827349803695205,0.17141153280073546,0.0,0.0,0.19451323983105584,0.15088195826620487
0.08,0.01,0.07,0.54,0.0,0.11,0.18,0.01
0.20947479632342808,0.0,0.22026416708257,0.20085860809736822,0.0,0.0,0.19636396714594181,0.17303846135069162
0.01,0.05,0.28,0.13,0.09,0.31,0.11,0.02
0.2,0.06,0.19,0.31,0.0,0.0,0.22,0.02
0.03,0.03,0.02,0.01,0.05,0.02,0.84,0.0
0.18666666666666665,0.24,0.13333333333333333,0.0,0.14,0.01,0.29,0.0
0.03,0.0,0.03,0.01,0.03,0.07,0.0,0.83
0.15765723880938456,0.22690700641857567,0.1950607891146293,0.0,0.0,0.0,0.4203749656574104,0.0
0.204,0.09,0.23600000000000002,0.08,0.02,0.11,0.25,0.01
0.05,0.1,0.24,0.17,0.06,0.09,0.27,0.02
0.1,0.04,0.16,0.01,0.09,0.21,0.38,0.01
0.49,0.04,0.32,0.0,0.01,0.01,0.04,0.09
0.09,0.01,0.79,0.01,0.04,0.0,0.06,0.0
0.09,0.26,0.19,0.02,0.12,0.04,0.28,0.0
0.06,0.09,0.13,0.07,0.13,0.01,0.47,0.04
0.09,0.01,0.07,0.04,0.0,0.0,0.79,0.0
0.14,0.64,0.09,0.05,0.0,0.03,0.03,0.02
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.22,0.07,0.11,0.17,0.05,0.19,0.19,0.0
0.12,0.12,0.05,0.05,0.07,0.01,0.58,0.0
0.19,0.14,0.34,0.02,0.1,0.01,0.13,0.07
0.6341666666666667,0.15,0.07333333333333333,0.0,0.0,0.0125,0.13,0.0
0.07,0.06,0.05,0.75,0.02,0.01,0.04,0.0
0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.96
0.47,0.09,0.21,0.0,0.05,0.03,0.13,0.02
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.0,0.09,0.01,0.01,0.79,0.0,0.01,0.09
0.02,0.0,0.32,0.03,0.01,0.53,0.01,0.08
0.01,0.17,0.53,0.02,0.05,0.06,0.16,0.0
0.04,0.16,0.12,0.52,0.12,0.01,0.01,0.02
0.79,0.01,0.04,0.0,0.09,0.03,0.04,0.0
0.58,0.11,0.11,0.03,0.03,0.03,0.05,0.06
0.574,0.06,0.055999999999999994,0.03,0.007619047619047619,0.01,0.2223809523809524,0.04
0.03,0.04,0.25,0.26,0.03,0.21,0.17,0.01
0.03333333333333333,0.0,0.01,0.0,0.83,0.06,0.0,0.06666666666666667
0.08,0.7,0.13,0.03,0.01,0.01,0.04,0.0
0.17,0.1,0.26,0.01,0.04,0.15,0.27,0.0
0.01,0.03,0.52,0.23,0.02,0.13,0.05,0.01
0.39,0.03,0.11,0.04,0.07,0.01,0.34,0.01
0.33,0.22,0.13,0.03,0.02,0.01,0.23,0.03
0.77,0.04,0.08,0.0,0.01,0.0,0.1,0.0
0.07,0.15,0.19,0.12,0.08,0.04,0.35,0.0
0.17798617885382587,0.39084090745855443,0.09055536946713413,0.0,0.05,0.17360218049923928,0.07701536372124608,0.04
0.14,0.04,0.68,0.09,0.03,0.0,0.02,0.0
0.03,0.48,0.04,0.23,0.13,0.03,0.01,0.05
0.4,0.1,0.22,0.04,0.05,0.06,0.1,0.03
0.07,0.16,0.0,0.0,0.71,0.0,0.0,0.06
0.82,0.09,0.01,0.0,0.01,0.0,0.03,0.04
0.2245549574969701,0.09741361556885575,0.1443344502211648,0.0,0.018002749445532457,0.008774835393578895,0.4064898993721242,0.1004294925017735
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.01,0.02,0.02,0.01,0.0,0.16,0.0,0.78
0.23092459393485246,0.0,0.2658038340214732,0.14955159582043673,0.0,0.0,0.2109366874548021,0.14278328876843566
0.0,0.14,0.34,0.03,0.04,0.22,0.23,0.0
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.47,0.01,0.36,0.0,0.03,0.01,0.04,0.08
0.16387566662669584,0.0,0.25180120783055165,0.17958509111998122,0.0,0.0,0.16195590909428556,0.24278212532848556
0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.0
0.01,0.04,0.03,0.01,0.06,0.1,0.0,0.75
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.05,0.0,0.0,0.0,0.0,0.0,0.32,0.63
0.24,0.03,0.66,0.0,0.02,0.01,0.02,0.02
0.13,0.24,0.22,0.02,0.1,0.03,0.25,0.01
0.07,0.0,0.0,0.01,0.12,0.0175,0.7825,0.0
0.02,0.03,0.08,0.02,0.02,0.12,0.06,0.65
0.01,0.02,0.1,0.74,0.02,0.08,0.01,0.02
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.20080796228458506,0.0,0.2891512778863036,0.13950724307226184,0.0,0.0,0.18880836767403283,0.18172514908281662
0.0,0.12,0.04,0.79,0.04,0.0,0.01,0.0
0.12,0.06,0.44,0.11,0.07,0.06,0.14,0.0
0.06,0.08,0.15,0.04,0.15,0.04,0.48,0.0
0.14,0.09,0.11,0.09,0.09,0.09,0.39,0.0
0.25546460043744934,0.0,0.2795115874369446,0.15679839139296223,0.0,0.0,0.16637168551183443,0.14185373522080943
0.44,0.05,0.15,0.02,0.09,0.03,0.19,0.03
0.2125253339744589,0.10064943388460768,0.08593263909284801,0.0,0.11064458689340181,0.05692055030750262,0.12687282204599876,0.306454633801182
0.09,0.06,0.19,0.02,0.0,0.45,0.15,0.04
0.47,0.08,0.14,0.01,0.17,0.01,0.12,0.0
0.01,0.0,0.05,0.26,0.03,0.5,0.15,0.0
0.33,0.3,0.2,0.0,0.05,0.01,0.09,0.02
0.06,0.03,0.03,0.65,0.03,0.01,0.19,0.0
0.06,0.04,0.1,0.72,0.01,0.01,0.06,0.0
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.02,0.09,0.07,0.74,0.03,0.02,0.0,0.03
0.08,0.19,0.06,0.03,0.25,0.0,0.0,0.39
0.2345043438369319,0.0,0.2602001246607308,0.1607865245933068,0.0,0.0,0.20989729989866052,0.13461170701036992
0.09,0.02,0.01,0.03,0.1,0.02,0.7,0.03
0.01,0.02,0.01,0.0,0.05,0.02,0.0,0.89
0.03,0.07,0.64,0.0,0.0,0.03,0.23,0.0
0.05,0.01,0.16,0.72,0.03,0.0,0.02,0.01
0.18,0.71,0.05,0.01,0.01,0.01,0.02,0.01
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.08,0.19,0.07,0.11,0.2,0.02,0.01,0.32
0.23092459393485246,0.0,0.2658038340214732,0.14955159582043673,0.0,0.0,0.2109366874548021,0.14278328876843566
0.56,0.11,0.04,0.02,0.04,0.01,0.22,0.0
0.02,0.33,0.1,0.36,0.12,0.0,0.05,0.02
0.59,0.05,0.12,0.0,0.05,0.01,0.16,0.02
0.1877662309069286,0.06342617688246596,0.2210987131042588,0.10082552300571748,0.06137946338840232,0.009399728238520297,0.2370558516030299,0.1190483128706765
0.06,0.7,0.06,0.12,0.03,0.01,0.02,0.0
0.155,0.11,0.05,0.17,0.04,0.04,0.425,0.01
0.21,0.09,0.28,0.01,0.08,0.07,0.26,0.0
0.0,0.02,0.37,0.23,0.05,0.3,0.03,0.0
0.09,0.08,0.09,0.01,0.67,0.01,0.05,0.0
0.0,0.01,0.02,0.0,0.0,0.1,0.01,0.86
0.14,0.64,0.03,0.01,0.06,0.0,0.12,0.0
0.08,0.11,0.61,0.08,0.05,0.02,0.05,0.0
0.25546460043744934,0.0,0.2795115874369446,0.15679839139296223,0.0,0.0,0.16637168551183443,0.14185373522080943
0.01,0.14,0.11,0.05,0.54,0.03,0.08,0.04
0.01,0.77,0.01,0.1,0.0,0.01,0.09,0.01
0.08,0.02,0.38,0.01,0.12,0.01,0.38,0.0
0.1315,0.07,0.0,0.0,0.6998849206349206,0.09861507936507935,0.0,0.0
0.4213259723299938,0.0,0.2083054417308858,0.0,0.1110775335601018,0.2009847758120741,0.05830627656694418,0.0
0.01,0.04,0.31,0.32,0.06,0.17,0.09,0.0
0.13,0.04,0.35,0.34,0.01,0.02,0.11,0.0
0.25,0.08,0.31,0.07,0.05,0.12,0.08,0.04
0.18,0.11,0.51,0.0,0.02,0.0,0.16,0.02
0.08,0.62,0.22,0.04,0.02,0.0,0.02,0.0
0.03,0.1,0.1,0.67,0.01,0.03,0.06,0.0
0.02,0.13,0.39,0.13,0.06,0.08,0.19,0.0
0.1775472822807663,0.0888661948332055,0.24817758792670566,0.08745001754446147,0.08633253230024077,0.037219339714039935,0.15022740886767616,0.12417963653290406
0.04,0.04,0.21,0.01,0.67,0.01,0.0,0.02
0.08,0.72,0.0,0.01,0.024,0.0,0.166,0.0
0.03,0.0,0.08,0.72,0.02,0.06,0.09,0.0
0.27,0.0,0.25,0.31,0.01,0.0,0.16,0.0
0.26,0.07,0.3,0.2,0.05,0.01,0.1,0.01
0.05,0.02,0.77,0.02,0.04,0.08,0.02,0.0
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.06,0.01,0.14,0.13,0.15,0.06,0.44,0.01
0.05,0.03,0.1,0.1,0.0,0.0,0.03,0.69
0.2347138465476159,0.02325608631269246,0.2312761508845945,0.18536599108369245,0.015128327920815152,0.00641346814436876,0.2085002496663543,0.09534587943986651
0.04,0.24,0.0,0.0,0.54,0.0,0.01,0.17
0.12,0.16,0.5,0.02,0.0,0.14,0.06,0.0
0.73,0.09,0.09,0.02,0.04,0.0,0.03,0.0
0.03,0.02,0.02,0.01,0.09,0.06,0.01,0.76
0.0,0.12,0.0,0.31,0.47,0.0,0.01,0.09
